Loan_Amount,OS_0,OS_1,OS_2,OS_3,OS_4,OS_5,OS_6,OS_7,OS_8,OS_9,OS_10,OS_11,OS_12,Payment_1,Payment_2,Payment_3,Payment_4,Payment_5,Payment_6,Payment_7,Payment_8,Payment_9,Payment_10,Payment_11,Payment_12,Spend_1,Spend_2,Spend_3,Spend_4,Spend_5,Spend_6,Spend_7,Spend_8,Spend_9,Spend_10,Spend_11,Spend_12,Delq1_1,Delq1_2,Delq1_3,Delq1_4,Delq1_5,Delq1_6,Delq1_7,Delq1_8,Delq1_9,Delq1_10,Delq1_11,Delq1_12,Delq2_1,Delq2_2,Delq2_3,Delq2_4,Delq2_5,Delq2_6,Delq2_7,Delq2_8,Delq2_9,Delq2_10,Delq2_11,Delq2_12,Delq3_1,Delq3_2,Delq3_3,Delq3_4,Delq3_5,Delq3_6,Delq3_7,Delq3_8,Delq3_9,Delq3_10,Delq3_11,Delq3_12,isFraud
140000,33344.1,124961.44,184511.81,63238.89,81900.53,58506.69,35622.87,42316.31,83798.25,122377.6,197811.55,56633.53,76785.53,30414,0,184512,61711,81901,54895,27547,33073,0,0,177140,56634,122031.34,59550.37,63239.08,80372.64,58507.16,32011.18,34240.44,74554.94,38579.35,75433.95,35961.98,76786,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140000,76749.74,44602.28,76056.98,144398.76,78128.21,153672.71,129845.13,63133.67,8207.91,60179.84,38670.09,109404.38,147362.7,76750,0,0,144399,0,126946,129846,61294,8208,60180,0,0,44602.54,31454.7,68341.78,78128.45,75544.5,103118.42,63134.54,6368.24,60179.93,38670.25,70734.29,37958.32,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
210000,122222.51,247131.65,259550.81,333778.53,424849.44,97734.92,113028.36,166530.85,130111.44,10801.44,109485.33,189289.98,299634.29,0,0,0,0,424850,0,0,166531,119310,10802,0,0,124909.14,12419.16,74227.72,91070.91,97735.48,15293.44,53502.49,130111.59,0,109485.89,79804.65,110344.31,1,1,1,1,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90000,21685.02,59813.26,48974.32,90927.28,52963.07,60433.36,76256,76256,106307.35,167112.93,197654.32,-0.68,68358.56,16769,58849,0,90928,44650,0,0,0,0,0,197655,0,54897.24,48010.06,41952.96,52963.79,52120.29,15822.64,0,30051.35,60805.58,30541.39,0,68359.24,0,0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150000,70732.45,55871.16,108387.66,7690.09,20856.49,44979.78,70105.45,103082.99,27304.72,37623.99,37623.99,91649,0,70733,55872,108388,0,0,40671,70106,86188,27305,0,0,91649,55871.71,108388.5,7690.43,13166.4,24123.29,65796.67,103083.54,10409.73,37624.27,0,54025.01,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260000,149744.92,43994.33,145504.88,145504.88,40983.96,113039.92,265638.17,360243.32,360243.32,184950.46,184950.46,117033.47,196223.28,129601,39710,0,138372,0,0,0,0,360244,0,184951,108884,23850.41,141220.55,0,33851.08,72055.96,152598.25,94605.15,0,184951.14,0,117034.01,188073.81,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30000,10574.37,27000.34,19141.34,900.48,23040.56,-0.44,20780.08,6061.77,25813.06,11996.86,6074.44,11096.11,30897.11,0,27001,19142,0,23041,0,20781,0,25814,11997,6075,0,16425.97,19142,901.14,22140.08,0,20780.52,6062.69,19751.29,11997.8,6074.58,11096.67,19801,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220000,75868.85,-0.15,56625.98,88008.56,222874.56,111502.53,135516.17,48621.96,1783.96,77551.67,64691.6,183382.55,142261.61,75869,0,56626,85134,222875,111503,135517,46838,1563,77552,0,165988,0,56626.13,88008.58,220000,111502.97,135516.64,48622.79,0,77330.71,64691.93,118690.95,124867.06,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150000,55136.74,133236.22,73234.29,73234.29,110648.77,26570.1,127145.42,74713.87,145438.88,25576.88,76622.2,11208.49,99718.17,42467,107515,0,0,106775,0,108452,0,119862,0,76623,0,120566.48,47513.07,0,37414.48,22696.33,100575.32,56020.45,70725.01,0,51045.32,11209.29,88509.68,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100000,50110.88,256.88,86966.05,12915.05,3099.88,32820.54,44642.19,62407.28,46958.16,64558.76,2454.76,606.76,43252.47,49854,249,74051,10422,3100,32821,44643,56866,38261,62104,1848,564,0,86958.17,0,606.83,32820.66,44642.65,62408.09,41416.88,55861.6,0,0,43209.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100000,18435.05,29814.9,49508.74,49508.74,108721.58,87014.18,134976.52,182343.43,265032.71,298186.12,341527.93,53387.53,91884.47,0,28487,0,0,95893,0,0,0,0,0,341528,49939,11379.85,48180.84,0,59212.84,74185.6,47962.34,47366.91,82689.28,33153.41,43341.81,53387.6,88435.94,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100000,29740.52,31072.76,58824.76,95222.82,130299.47,99897.62,136337.47,11031.71,2400.71,37491.48,117927.49,36703.49,36703.49,28697,0,0,0,92398,0,136338,8631,0,0,81224,0,30029.24,27752,36398.06,35076.65,61996.15,36439.85,11032.24,0,35090.77,80436.01,0,0,0,1,1,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200000,61806.04,95495.33,178580.36,131666.72,50402.32,96221.51,96221.51,103045.46,73746.36,120025.59,138469.32,66712.59,132775.98,53380,0,178581,131667,0,0,96222,103046,73747,120026,138470,66713,87069.29,83085.03,131667.36,50402.6,45819.19,0,103045.95,73746.9,120026.23,138469.73,66713.27,132776.39,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140000,55209.68,72672.28,132553.53,90116.86,97443.08,44167.49,5296.49,72154.33,44286.28,22432.89,57785.6,102586.4,102586.4,55210,0,120035,0,97444,38871,5297,71026,37281,0,0,0,72672.6,59881.25,77598.33,7326.22,44168.41,0,72154.84,43157.95,15427.61,35352.71,44800.8,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1
100000,53910.61,112171.89,155011.58,155011.58,97281.57,30965.48,50050.09,51632.62,43546.26,50640.81,81462.89,81462.89,48879.98,0,0,0,117200,93327,30966,50051,41548,36607,39947,0,81463,58261.28,42839.69,0,59469.99,27010.91,50050.61,51633.53,33461.64,43701.55,70769.08,0,48880.09,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140000,42467.67,45515.45,51073.28,51073.28,63340.39,83897.9,32241.76,139747.84,89631.85,89631.85,1397.85,45400.73,102338.66,42468,42216,0,50204,63341,72363,0,139748,0,88234,1398,0,45515.78,47773.83,0,62471.11,83898.51,20706.86,107506.08,89632.01,0,0,45400.88,56937.93,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170000,87895.5,92445.62,56185,141926.62,112111.87,190173.22,276220.77,358763.88,423009.15,497341.48,175857.42,66203.67,166645.66,87896,92446,0,111265,0,0,0,0,0,403143,165825,56515,92446.12,56185.38,85741.62,81450.25,78061.35,86047.55,82543.11,64245.27,74332.33,81658.94,56171.25,156956.99,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210000,64969.62,134852.97,235956.77,100126.13,191471.36,60674.22,113289.62,99671.19,48636.33,173743.35,153929.49,143930.78,211675.32,0,0,183658,0,191472,0,113290,99672,0,141241,144440,0,69883.35,101103.8,47827.36,91345.23,60674.86,52615.4,99671.57,48637.14,125107.02,121427.14,134441.29,67744.54,1,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130000,66748.05,46769.41,41667.11,106245.95,44420.98,6283.47,62081.29,62081.29,69957.15,57783.3,52581.34,64884.49,68953.52,66749,46770,0,101949,44421,0,0,62082,57711,44929,48033,64885,46770.36,41667.7,64578.84,40124.03,6283.49,55797.82,0,69957.86,45537.15,39727.04,60336.15,68954.03,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130000,64232.15,99287.08,147397.05,98205.21,121512.06,167534.74,46822.85,56445.82,20234.81,1782.81,41907.36,128065.97,128072.16,0,0,139029,0,0,167535,40222,52104,18452,1741,0,98275,35054.93,48109.97,89837.16,23306.85,46022.68,46823.11,49844.97,15892.99,0,41865.55,86158.61,98281.19,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100000,64533.61,61226.84,80028.29,80028.29,30242.2,29186.05,76133.48,36536.69,54317.33,62423.49,52363.81,75669.88,142803.5,64534,52341,0,80029,30243,26134,76134,0,0,52987,0,0,61227.23,71142.45,0,30242.91,29186.85,73081.43,36537.21,17780.64,8106.16,42927.32,23306.07,67133.62,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100000,32812.72,10059.35,10059.35,41566.57,103610.21,126315.61,37512.84,58485.5,47237.05,97910.27,17414.27,23125.61,44511.28,28602,0,0,0,0,126316,0,53259,0,80496,15478,20292,5848.63,0,31507.22,62043.64,22705.4,37513.23,20972.66,42010.55,50673.22,0,21189.34,41677.67,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
200000,63300.02,77297.25,81348.5,81348.5,120337.15,129432.26,192262.71,143073.91,185115.48,199611.02,281494.65,54985.65,201508.54,63301,77298,0,72681,91305,0,192263,0,0,0,226509,0,77298.23,81349.25,0,111669.65,100400.11,62830.45,143074.2,42041.57,14495.54,81883.63,0,146522.89,0,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150000,72890.65,67225.27,67225.27,150618.72,157780.95,252961.27,252961.27,126020,97962.77,157576.79,195007.31,92683.3,205175.59,49597,0,0,0,0,0,189472,126020,0,99589,126932,0,43931.62,0,83393.45,7162.23,95180.32,0,62530.73,97962.77,59614.02,137019.52,24607.99,112492.29,0,1,1,1,1,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
250000,92679.9,122847.97,119858.15,38462.92,187271.97,-0.03,24673.38,95838.55,117617.32,151493.77,114762.25,114762.25,184408.45,0,122848,107180,0,187272,0,19926,92115,99071,132430,0,114763,30168.07,119858.18,25784.77,148809.05,0,24673.41,91091.17,113893.77,132947.45,95698.48,0,184409.2,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60000,27727.59,25791.27,30938.55,61121.7,8037.7,37150.63,55904.83,79164.1,31271.89,32779.31,33807.15,27516.08,47155.32,23279,21044,0,53084,0,0,0,60556,30833,29510,26598,21319,21342.68,26191.28,30183.15,0,29112.93,18754.2,23259.27,12663.79,32340.42,30537.84,20306.93,40958.24,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
270000,166225.5,166225.5,-0.5,56541.67,243230.66,189532.6,57823.11,-0.89,109505.71,143735.89,177151.93,271676.85,271676.85,0,166226,0,56542,196550,189533,57824,0,0,143736,0,0,0,0,56542.17,243230.99,142851.94,57823.51,0,109506.6,34230.18,177152.04,94524.92,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200000,65177.28,98423.92,69789.64,159031.6,59433.48,192607.05,137053.66,127573.88,270485.74,323270.68,420408.78,486232.08,189030.82,0,98424,0,159032,59434,192608,123409,0,0,0,0,393195,33246.64,69789.72,89241.96,59433.88,192607.57,137054.61,113929.22,142911.86,52784.94,97138.1,65823.3,95993.74,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100000,37367,35325.99,70021.8,175.8,47074.33,67153.64,67153.64,13259.17,29533.84,83063.83,57048.98,28095.41,-0.59,32476,27359,69846,176,42396,0,63057,0,0,63058,56029,28096,30434.99,62054.81,0,47074.53,62475.31,0,9162.53,16274.67,53529.99,37043.15,27075.43,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130000,65396.12,51436.78,133946.42,190816.24,65884.13,48906.1,52614.04,58905.84,120074.51,30396.46,61855.3,58095.32,15489.46,62299,0,0,190817,65885,39825,52615,0,107067,29969,55847,58096,48339.66,82509.64,56869.82,65884.89,48906.97,43532.94,58906.8,61168.67,17388.95,61427.84,52087.02,15490.14,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60000,32649.86,48375.36,21007.84,33865.83,-0.17,44195.99,44195.99,25613.64,19648.46,55526.2,38526.97,81854,114567.26,0,36509,21008,33866,0,0,35288,22784,0,43819,0,0,15725.5,9141.48,33865.99,0,44196.16,0,16705.65,16818.82,35877.74,26819.77,43327.03,32713.26,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130000,63837.05,36396.14,57297.85,83532.04,54585.72,61438.56,127221.03,164654.44,66439.47,141321.36,8207.36,1077.36,85748.36,63838,36397,57298,83533,54586,0,0,164655,0,133114,7130,1078,36397.09,57298.71,83532.19,54586.68,61438.84,65782.47,37433.41,66440.03,74881.89,0,0,85749,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000,6672.25,13393.47,13393.47,10967.18,11140.67,899.67,15302.97,18896.91,16602.8,29796.2,16606.31,16606.31,23764.74,0,0,11068,0,10241,0,0,14254,0,28289,0,0,6721.22,0,8641.71,173.49,0,14403.3,3593.94,11959.89,13193.4,15099.11,0,7158.43,1,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
192000,97320.72,87905.89,149662.46,129474.87,158043.88,100774.51,100774.51,174851,244891.05,41318.27,133407.23,46728.81,209661.81,83466,0,145910,0,119416,0,0,0,212415,0,133408,29067,74051.17,61756.57,125722.41,28569.01,62146.63,0,74076.49,70040.05,8842.22,92088.96,46729.58,192000,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
80000,38161.46,7826.85,45282.61,81339.37,17704.37,69167.45,17928.7,17928.7,5305.66,38089.88,73007.94,98108.4,130509.85,35774,0,39790,63635,0,69168,0,17052,0,0,0,0,5439.39,37455.76,75846.76,0,51463.08,17929.25,0,4428.96,32784.22,34918.06,25100.46,32401.45,0,1,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
180000,97302.05,16905.05,2854.82,60894.4,70912.99,138642.54,105036.19,105333.82,9968.58,58857.43,130935.56,213051.12,113007.05,80397,16906,2404,50595,0,134436,85820,105334,9969,58820,0,181559,0,2855.77,60443.58,60613.59,67729.55,100829.65,86117.63,9968.76,58857.85,130898.13,82115.56,81514.93,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100000,41879.55,82806.35,123438.31,199230.27,-0.73,49411.14,49411.14,45237.87,61987.42,131067.67,164094.16,-0.84,27929.55,0,0,0,199231,0,0,49412,0,0,0,164095,0,40926.8,40631.96,75791.96,0,49411.87,0,45238.73,16749.55,69080.25,33026.49,0,27930.39,1,1,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110000,35610.72,79350.98,51668.98,29931.98,44122.22,82351.28,35956.98,22188.83,82914.71,123982.98,81955.05,27802.48,83045.3,23766,27682,21737,29932,17923,80750,27510,18522,32420,44536,63296,24919,67506.26,0,0,44122.24,56152.06,34355.7,13741.85,79247.88,73488.27,2508.07,9143.43,80161.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200000,88882.98,246443.2,420448.46,420448.46,469635.76,108043.69,207270.64,118963.53,202241.47,38498.47,78736.42,55180.85,80004.46,0,0,0,0,469636,89213,178170,0,163743,35760,78737,49814,157560.22,174005.26,0,49187.3,108043.93,188439.95,89862.89,83277.94,0,75997.95,55181.43,74637.61,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120000,52551.32,80611.96,80611.96,79553.85,73498.53,105118.76,192471.75,59780.14,13809.14,53353.92,34823.35,91448.31,149041.44,0,0,62565,62278,0,0,179485,45971,13810,53354,0,0,28060.64,0,61506.89,56222.68,31620.23,87352.99,46793.39,0,53354.78,34823.43,56624.96,57593.13,1,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100000,25659,70323.36,35169.3,15032.46,25579.32,62968.98,63097.4,116102.02,65998.95,47729.76,90085.13,11251.13,2741.13,0,65123,35170,11682,0,50518,0,111461,53431,0,78834,8510,44664.36,29968.94,15033.16,22228.86,37389.66,50646.42,53004.62,61357.93,35161.81,42355.37,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300000,145601.83,278670.33,199580.07,125865.99,96352.05,156291.45,70262.26,85776.73,277764.4,123246.64,258936.97,-0.03,154521.36,0,278671,182670,125866,96353,141648,70263,0,242843,0,258937,0,133068.5,199580.74,108955.92,96352.06,156292.4,55618.81,85777.47,191987.67,88325.24,135690.33,0,154521.39,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60000,19498.79,30354.4,19779.22,19543.45,50267.9,85516.26,17846.96,29299.37,14210.18,-0.82,15325.92,7671.44,32322.48,0,30355,19780,19544,0,85517,16719,29300,14211,0,14328,0,10855.61,19779.82,19544.23,50268.45,35248.36,17847.7,28171.41,14210.81,0,15326.74,6673.52,24651.04,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100000,37335.96,61694.11,40847.26,97147.4,97147.4,23028.63,23028.63,45108.22,107053.89,48687.55,103682.39,69330.29,131807.93,0,55908,0,0,92658,0,21451,0,78021,0,55051,0,24358.15,35061.15,56300.14,0,18539.23,0,43530.59,61945.67,19654.66,54994.84,20698.9,62477.64,1,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000,38352.99,41140.45,69910.33,7251.22,43891.99,22935.7,41618.99,41618.99,31992.43,4074.43,52431.4,25887.08,47190.14,33093,0,69911,7252,43892,22936,0,41619,27918,0,52432,21376,35880.46,28769.88,7251.89,43892.77,22935.71,41619.29,0,31992.44,0,48356.97,25887.68,42679.06,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120000,47715.76,52878.79,-0.21,44187.19,87354.51,87354.51,54257.43,80275.24,156900.28,102433.68,91135.75,91135.75,87345.82,47716,52879,0,44188,0,70895,54258,0,126716,93711,0,73876,52879.03,0,44187.4,87355.32,0,37797.92,80275.81,76625.04,72249.4,82413.07,0,70086.07,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130000,83368.98,-0.02,60194.59,60194.59,121734.91,146779.39,55624.88,53119.93,71097.81,91137.88,170136.26,33239.26,20987.68,83369,0,0,0,0,146780,55625,53120,0,0,136897,33240,0,60194.61,0,61540.32,25044.48,55625.49,53120.05,71097.88,20040.07,78998.38,0,20988.42,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
220000,79376.38,89136.71,1053.71,47441.36,143057.46,238792.36,88139.18,160367.56,92601.2,184712.76,300095.27,52895.43,101064.01,79377,88083,1054,47442,0,238793,0,160368,0,0,300096,0,89137.33,0,47441.65,143058.1,95734.9,88139.82,72228.38,92601.64,92111.56,115382.51,52896.16,48168.58,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120000,22600.13,2976.56,410.56,56838,114943.52,114943.52,172395.05,60333.8,104438.83,30987.68,80904.66,149403.18,39627.02,22601,2566,0,0,0,0,166491,0,104439,0,0,140388,2977.43,0,56427.44,58105.52,0,57451.53,54429.75,44105.03,30987.85,49916.98,68498.52,30611.84,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
120000,36116.08,36116.08,57144.84,34883.3,26753.49,35183.61,45671.09,41939.25,35913.18,79553.56,64016.1,108424.89,-0.11,0,36117,57145,34884,21243,32559,36050,39091,35914,79554,0,108425,0,57145.76,34883.46,26754.19,29673.12,43046.48,32318.16,33064.93,79554.38,64016.54,44408.79,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130000,56224.44,60398.29,115413.43,47206.67,71948.18,138590.52,195253.78,32600.78,55342.9,49718.25,118013.27,112550.11,122173.44,52582,0,101486,0,0,0,162653,0,55343,0,112935,0,56755.85,55015.14,33279.24,24741.51,66642.34,56663.26,0,22742.12,49718.35,68295.02,107471.84,9623.33,0,1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
200000,113600.22,202211.44,275819.79,329668.36,124345.74,13610.74,41111.65,171829.2,109000.25,19423.57,19423.57,146308.52,189889.57,0,0,0,268619,110735,9998,0,146221,109001,0,14205,0,88611.22,73608.35,53848.57,63296.38,0,37498.91,130717.55,83392.05,19424.32,0,141089.95,43581.05,1,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100000,32645.02,43856.68,60312.14,25142.95,67898.4,55798.98,48134.07,9650.07,47587.17,85215.87,89685.17,27916.76,80998.6,28662,41154,50931,25143,67310,45296,38484,7990,0,0,79989,24227,39873.66,57609.46,15761.81,67898.45,55210.58,37631.09,0,45927.1,37628.7,4469.3,18220.59,77308.84,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150000,60867.99,106048.17,160296.21,268933.2,52925.35,86412.54,112570.62,199773.72,46723.89,77091.63,5948.42,62213.75,116817.98,46229,0,0,268934,0,0,0,198105,36700,77092,0,62214,91409.18,54248.04,108636.99,52926.15,33487.19,26158.08,87203.1,45055.17,67067.74,5948.79,56265.33,116818.23,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100000,35464.7,74362.81,46728.89,123959.54,162569.3,196057.97,236685.72,278738.4,35105.05,22699.84,45663.88,-0.12,71400.61,0,69248,0,0,0,0,0,278739,35106,0,45664,0,38898.11,41614.08,77230.65,38609.76,33488.67,40627.75,42052.68,35105.65,22700.79,22964.04,0,71400.73,1,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150000,65866.32,143151.81,-0.19,76822.5,76822.5,57954.08,98897.11,39720.19,117468.96,124719.11,66871.93,114227.37,142006.54,0,143152,0,0,66228,46300,89604,33194,97557,115973,0,94119,77285.49,0,76822.69,0,47359.58,87243.03,30427.08,110942.77,104807.15,58125.82,47355.44,121898.17,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165000,53832.06,78334.25,59877.22,96996.92,62906.45,118832.08,194629.78,39393.92,46655.9,107845.35,163274.3,36339.1,115161.28,0,65039,34740,60018,0,0,194630,24192,42350,0,163275,0,24502.19,46581.97,71859.7,25927.53,55925.63,75797.7,39394.14,31453.98,103539.45,55428.95,36339.8,78822.18,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50000,10321.79,17448.85,15705.52,19230.69,19230.69,63510.06,87130.81,22009.72,23624.34,24233.86,36231.7,40427.61,26622.36,10009,17122,15706,0,0,0,81254,22010,0,0,28181,40428,17136.06,15378.67,19231.17,0,44279.37,23620.75,16132.91,23624.62,609.52,11997.84,32376.91,26622.75,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150000,68930.2,88286.39,86172.83,61331.69,5395.52,40274.87,67262.58,15404.53,69829.09,92785.42,39520.59,66319.07,117080.83,68931,88287,86173,61332,5396,0,67263,0,62531,92786,39521,66320,88287.19,86173.44,61331.86,5395.83,40275.35,26987.71,15404.95,54424.56,85487.33,39521.17,66319.48,117081.76,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
